Id	Longitude	Latitude	GeoName	StateAbb	State	County	TotalPop	MedAge	Education	Unemployment	Income	MedHomeValue	Obama	Zipcodes	Winner	RealZip	ElectoralFraction	ZipNumbers
166	-86.034143	32.635146	Eclectic town	AL	Alabama	Elmore County	1140	37.3	14.0	12.7	18162	101761	0.2519	36024	Romney	36024	0.003521812	36024.0
167	-86.32784699999999	32.497965	Coosada town	AL	Alabama	Elmore County	1597	35.4	13.1	13.6	16104	89219	0.2519	36020	Romney	36020	0.004933626	36020.0
168	-86.392114	32.586913	Deatsville town	AL	Alabama	Elmore County	728	34.7	18.8	9.7	22502	132432	0.2519	36022	Romney	36022	0.0022490170000000003	36022.0
169	-86.20376800000001	32.54528	Wetumpka city	AL	Alabama	Elmore County	6675	37.7	16.8	12.2	19340	106680	0.2519	36092	Romney	36092	0.020621136	36092.0
170	-87.055966	31.090421000000003	East Brewton city	AL	Alabama	Escambia County	2338	38.6	9.9	15.9	14842	67900	0.3685	36426	Romney	36426	0.007222804	36426.0
171	-87.05754	31.058138	Riverview town	AL	Alabama	Escambia County	92	39.7	6.3	10.8	18422	66250	0.3685	36426	Romney	36426	0.000284216	36426.0
172	-87.074618	31.117808	Brewton city	AL	Alabama	Escambia County	5169	43.7	23.9	13.0	21130	98611	0.3685	36426	Romney	36426	0.015968637	36426.0
173	-87.173611	31.023534	Pollard town	AL	Alabama	Escambia County	116	40.0	8.6	15.4	19139	76250	0.3685	36441	Romney	36441	0.00035836	36441.0
174	-87.254336	31.013090000000002	Flomaton town	AL	Alabama	Escambia County	1573	38.8	10.1	14.4	16988	68810	0.3685	36441	Romney	36441	0.0048594829999999995	36441.0
175	-87.496588	31.021626	Atmore city	AL	Alabama	Escambia County	7160	38.7	14.6	15.4	15978	77021	0.3685	36502	Romney	36502	0.022119451000000002	36502.0
176	-85.981445	33.902102	Southside city	AL	Alabama	Etowah County	8156	41.7	23.3	7.7	26792	134752	0.3004	35907	Romney	35907	0.025196403	35907.0
177	-86.113962	33.933310999999996	Rainbow City	AL	Alabama	Etowah County	9139	40.5	28.1	10.7	24541	138912	0.3004	35906	Romney	35906	0.028233192999999997	35906.0
178	-86.10390699999999	34.057161	Ridgeville town	AL	Alabama	Etowah County	158	42.5	5.4	7.0	17112	70000	0.3004	35954	Romney	35954	0.000488111	35954.0
179	-85.916229	33.945392	Glencoe city	AL	Alabama	Etowah County	5284	44.5	18.1	10.0	21339	108078	0.3004	35905	Romney	35905	0.016323908	35905.0
180	-86.119213	34.006368	Attalla city	AL	Alabama	Etowah County	6359	39.6	8.2	11.3	17641	66101	0.3004	35954	Romney	35954	0.019644915	35954.0
181	-86.286284	34.064112	Walnut Grove town	AL	Alabama	Etowah County	760	37.3	8.5	13.1	16132	79063	0.3004	35990	Romney	35990	0.002347875	35990.0
182	-86.13552299999999	34.154292	Mountainboro town	AL	Alabama	Etowah County	356	42.6	10.6	13.2	17101	93750	0.3004	35956	Romney	35956	0.0010997939999999999	35956.0
183	-86.311385	34.033465	Altoona town	AL	Alabama	Etowah County	1068	39.2	7.6	12.4	15422	68333	0.3004	35952	Romney	35952	0.003299382	35952.0
184	-85.864285	33.990598999999996	Hokes Bluff city	AL	Alabama	Etowah County	4298	43.1	10.4	11.9	20246	106341	0.3004	35903	Romney	35903	0.013277849	35903.0
185	-86.01483	34.010071999999994	Gadsden city	AL	Alabama	Etowah County	36889	40.2	15.7	15.5	17671	67463	0.3004	35901	Romney	35901	0.11396151300000001	35901.0
186	-86.032764	34.074171	Reece City town	AL	Alabama	Etowah County	631	42.4	9.3	9.5	15973	88889	0.3004	35904	Romney	35904	0.001949354	35904.0
187	-86.114594	34.175377000000005	Sardis City town	AL	Alabama	Etowah County	1467	40.7	12.3	11.7	19167	101054	0.3004	35956	Romney	35956	0.004532016	35956.0
188	-87.92825	33.651826	Belk town	AL	Alabama	Fayette County	204	36.9	11.9	12.2	15958	80000	0.2283	35545	Romney	35545	0.000630219	35545.0
189	-87.74361	33.922235	Glen Allen town	AL	Alabama	Fayette County	463	38.9	8.6	17.3	15697	75789	0.2283	35559	Romney	35559	0.00143035	35559.0
190	-87.83073	33.694292	Fayette city	AL	Alabama	Fayette County	4431	44.1	17.6	15.7	18479	88633	0.2283	35555	Romney	35555	0.013688727	35555.0
191	-87.608737	33.662933	Berry town	AL	Alabama	Fayette County	1241	37.7	8.7	16.5	12857	56579	0.2283	35546	Romney	35546	0.003833832	35546.0
192	-87.928512	34.327959	Hodges town	AL	Alabama	Franklin County	248	40.4	0.6	13.3	18240	65000	0.2914	35571	Romney	35571	0.0007661489999999999	35571.0
193	-87.72874399999999	34.506074	Russellville city	AL	Alabama	Franklin County	8793	38.9	14.8	11.9	16161	89362	0.2914	35653	Romney	35653	0.027164293	35653.0
194	-87.706198	34.351978	Phil Campbell town	AL	Alabama	Franklin County	1066	42.3	12.2	12.5	17138	76333	0.2914	35581	Romney	35581	0.0032932029999999998	35581.0
195	-88.05619399999999	34.374437	Vina town	AL	Alabama	Franklin County	396	38.0	6.2	21.3	15221	63462	0.2914	35593	Romney	35593	0.001223366	35593.0
196	-88.13521899999999	34.436992	Red Bay city	AL	Alabama	Franklin County	3418	42.0	9.7	9.9	17981	82440	0.2914	35582	Romney	35582	0.010559258	35582.0
197	-85.691509	31.105567999999998	Hartford city	AL	Alabama	Geneva County	2319	46.4	11.7	18.8	17009	82614	0.1799	36344	Romney	36344	0.007164106999999999	36344.0
198	-86.04634399999999	31.112383	Samson city	AL	Alabama	Geneva County	1942	41.2	8.5	13.9	13150	63723	0.1799	36477	Romney	36477	0.005999438	36477.0
199	-85.878065	31.041560999999998	Geneva city	AL	Alabama	Geneva County	4153	43.6	10.1	13.1	16880	75267	0.1799	36340	Romney	36340	0.0128299	36340.0
200	-85.595376	31.1103	Slocomb city	AL	Alabama	Geneva County	2068	41.8	9.3	9.5	17583	80987	0.1799	36375	Romney	36375	0.006388691	36375.0
201	-85.52094699999999	31.142867	Malvern town	AL	Alabama	Geneva County	1423	39.6	10.5	10.1	18655	91038	0.1799	36375	Romney	36375	0.004396086	36375.0
202	-85.910314	31.166403000000003	Coffee Springs town	AL	Alabama	Geneva County	234	46.5	12.0	10.2	16784	83333	0.1799	36318	Romney	36318	0.000722898	36318.0
203	-85.844094	31.036061	Eunola town	AL	Alabama	Geneva County	175	41.7	9.7	7.6	18815	82143	0.1799	36340	Romney	36340	0.000540629	36340.0
204	-85.742791	31.010246999999996	Black town	AL	Alabama	Geneva County	195	42.3	10.1	6.9	18698	80714	0.1799	36314	Romney	36314	0.000602415	36314.0
205	-88.026478	32.76981	Boligee town	AL	Alabama	Greene County	332	30.7	13.5	30.3	11524	56471	0.8462	35443	Romney	35443	0.001025651	35443.0
206	-87.904522	32.999336	Union town	AL	Alabama	Greene County	204	44.0	10.3	17.2	16033	51667	0.8462	35462	Romney	35462	0.000630219	35462.0
207	-87.89224399999999	32.841138	Eutaw city	AL	Alabama	Greene County	1828	39.4	18.2	17.6	14290	83333	0.8462	35462	Romney	35462	0.005647256999999999	35462.0
208	-87.86717800000001	32.648941	Forkland town	AL	Alabama	Greene County	600	38.1	7.3	23.1	14549	62813	0.8462	36740	Romney	36740	0.001853585	36740.0
209	-87.738739	32.876308	Akron town	AL	Alabama	Hale County	558	37.8	9.0	11.2	13065	54423	0.6258	35441	Romney	35441	0.001723834	35441.0
210	-87.595221	32.701462	Greensboro city	AL	Alabama	Hale County	2636	34.9	14.7	17.8	14629	68448	0.6258	36744	Romney	36744	0.008143418000000001	36744.0
211	-87.533226	32.591887	Newbern town	AL	Alabama	Hale County	241	33.5	1.4	16.5	10841	76500	0.6258	36765	Romney	36765	0.0007445230000000001	36765.0
212	-87.62841	33.008537	Moundville town	AL	Alabama	Hale County	1814	40.3	11.3	13.6	17191	93396	0.6258	35474	Romney	35474	0.005604006	35474.0
213	-85.252978	31.566616999999997	Abbeville city	AL	Alabama	Henry County	2841	41.8	15.8	11.5	16466	79130	0.3517	36310	Romney	36310	0.008776726	36310.0
214	-85.13806	31.409969	Haleburg town	AL	Alabama	Henry County	120	44.1	17.4	12.5	19508	80000	0.3517	36319	Romney	36319	0.00037071699999999995	36319.0
215	-85.34230500000001	31.352304999999998	Headland city	AL	Alabama	Henry County	4078	39.5	20.7	7.8	19610	104435	0.3517	36345	Romney	36345	0.012598201000000002	36345.0
216	-85.336665	31.420569	Newville town	AL	Alabama	Henry County	470	40.5	14.3	13.1	16222	73846	0.3517	36353	Romney	36353	0.001451975	36353.0
217	-85.093602	31.143964	Gordon town	AL	Alabama	Houston County	472	41.7	8.4	19.5	14849	67500	0.2946	36370	Romney	36370	0.001458154	36370.0
218	-85.39784	31.035769000000002	Madrid town	AL	Alabama	Houston County	333	37.9	7.1	7.4	17385	89167	0.2946	36320	Romney	36320	0.00102874	36320.0
219	-85.278025	31.180335999999997	Avon town	AL	Alabama	Houston County	514	41.9	12.0	10.0	18051	94167	0.2946	36312	Romney	36312	0.001587905	36312.0
220	-85.400679	31.319088	Dothan city	AL	Alabama	Houston County	64649	38.7	25.7	11.5	22783	122815	0.2946	36303	Romney	36303	0.19972072600000002	36303.0
221	-85.306072	31.203819	Cowarts town	AL	Alabama	Houston County	1761	40.6	9.1	8.5	17331	85085	0.2946	36376	Romney	36376	0.005440273000000001	36376.0
222	-85.299929	31.055279	Cottonwood town	AL	Alabama	Houston County	1330	39.9	10.2	10.1	15651	84531	0.2946	36320	Romney	36320	0.004108781	36320.0
223	-85.46816700000001	31.180057	Taylor town	AL	Alabama	Houston County	2368	35.9	15.9	8.3	18617	98991	0.2946	36305	Romney	36305	0.007315483	36305.0
224	-85.11030799999999	31.296774	Columbia town	AL	Alabama	Houston County	1001	44.5	9.5	11.8	16931	59512	0.2946	36319	Romney	36319	0.0030923979999999997	36319.0
225	-85.335628	31.292733000000002	Kinsey town	AL	Alabama	Houston County	2080	33.6	10.4	13.0	15970	83636	0.2946	36376	Romney	36376	0.006425762	36376.0
226	-85.43975400000001	31.122135999999998	Rehobeth town	AL	Alabama	Houston County	1145	37.5	15.1	8.3	18897	106855	0.2946	36301	Romney	36301	0.003537259	36301.0
227	-85.235897	31.185488	Ashford city	AL	Alabama	Houston County	2075	42.4	13.7	11.4	17356	93750	0.2946	36312	Romney	36312	0.006410316	36312.0
228	-85.289663	31.257943	Webb town	AL	Alabama	Houston County	1295	38.2	9.2	10.6	15866	76444	0.2946	36376	Romney	36376	0.004000655	36376.0
229	-85.964995	34.718975	Hollywood town	AL	Alabama	Jackson County	932	39.1	10.5	12.7	18739	74250	0.2822	35752	Romney	35752	0.002879236	35752.0
230	-85.984928	34.581720000000004	Section town	AL	Alabama	Jackson County	797	40.0	9.5	10.0	18416	84762	0.2822	35771	Romney	35771	0.002462179	35771.0
231	-86.089802	34.537447	Langston town	AL	Alabama	Jackson County	277	41.5	12.6	9.9	20231	78333	0.2822	35755	Romney	35755	0.0008557389999999999	35755.0
232	-85.718647	34.944893	Bridgeport city	AL	Alabama	Jackson County	2649	40.1	8.9	12.1	18580	74048	0.2822	35740	Romney	35740	0.008183579	35740.0
233	-86.04911	34.649284	Scottsboro city	AL	Alabama	Jackson County	14146	42.8	20.9	12.2	22204	106799	0.2822	35769	Romney	35769	0.043701363	35769.0
234	-85.911947	34.606157	Dutton town	AL	Alabama	Jackson County	320	38.5	11.2	10.8	18351	82500	0.2822	35744	Romney	35744	0.0009885789999999998	35744.0
235	-86.279135	34.625628000000006	Woodville town	AL	Alabama	Jackson County	765	39.2	10.7	10.5	16924	93158	0.2822	35776	Romney	35776	0.0023633210000000003	35776.0
236	-86.330653	34.660189	Paint Rock town	AL	Alabama	Jackson County	191	38.5	10.1	8.9	16451	91667	0.2822	35764	Romney	35764	0.0005900580000000001	35764.0
237	-85.846097	34.684281	Pisgah town	AL	Alabama	Jackson County	706	38.6	15.4	10.4	17237	71786	0.2822	35765	Romney	35765	0.002181052	35765.0
238	-85.832544	34.871074	Stevenson city	AL	Alabama	Jackson County	1782	41.7	7.7	14.3	17546	65000	0.2822	35772	Romney	35772	0.0055051480000000005	35772.0
239	-86.0852	34.906526	Hytop town	AL	Alabama	Jackson County	300	38.8	5.3	10.7	17819	67778	0.2822	35745	Romney	35745	0.0009267930000000001	35745.0
240	-86.206014	34.73462	Pleasant Groves town	AL	Alabama	Jackson County	446	39.2	10.8	11.0	17058	93500	0.2822	35774	Romney	35774	0.001377832	35774.0
241	-86.122584	34.804266	Skyline town	AL	Alabama	Jackson County	812	38.3	6.6	13.4	15846	71429	0.2822	35768	Romney	35768	0.002508519	35768.0
242	-86.673434	33.690992	Pinson CDP	AL	Alabama	Jefferson County	5154	33.4	16.2	11.1	21020	114233	0.525	35126	Romney	35126	0.015922298	35126.0
243	-86.810638	33.768910999999996	Kimberly town	AL	Alabama	Jefferson County	2038	38.9	13.5	9.8	20840	106024	0.525	35091	Romney	35091	0.006296011	35091.0
244	-87.00004799999999	33.549184000000004	Maytown town	AL	Alabama	Jefferson County	423	44.7	9.1	14.0	20387	96500	0.525	35118	Romney	35118	0.001306778	35118.0
245	-86.749992	33.820547999999995	Trafford town	AL	Alabama	Jefferson County	602	38.8	9.8	9.9	17251	81739	0.525	35172	Romney	35172	0.0018597639999999999	35172.0
246	-86.97568299999999	33.492861	Pleasant Grove city	AL	Alabama	Jefferson County	9952	43.6	19.5	8.3	24198	132340	0.525	35127	Romney	35127	0.030744801000000002	35127.0
247	-86.957422	33.528694	Edgewater CDP	AL	Alabama	Jefferson County	766	40.3	10.9	18.2	16773	54255	0.525	35224	Romney	35224	0.002366411	35224.0
248	-86.925976	33.426072999999995	Lipscomb city	AL	Alabama	Jefferson County	2370	37.6	8.1	13.5	14874	57723	0.525	35228	Romney	35228	0.007321662	35228.0
249	-86.922761	33.455299	Midfield city	AL	Alabama	Jefferson County	5301	36.5	11.6	14.1	17750	75000	0.525	35228	Romney	35228	0.016376426	35228.0
250	-87.029313	33.514736	Sylvan Springs town	AL	Alabama	Jefferson County	1422	45.0	8.8	14.0	20829	101563	0.525	35118	Romney	35118	0.004392997	35118.0
251	-86.51303	33.562288	Leeds city	AL	Alabama	Jefferson County	11389	41.1	19.4	10.6	22626	106519	0.525	35004	Romney	35004	0.035184138	35004.0
252	-86.974581	33.595948	Adamsville city	AL	Alabama	Jefferson County	4652	42.2	14.2	10.7	20294	91939	0.525	35005	Romney	35005	0.014371465	35005.0
253	-86.945325	33.439212	Brighton city	AL	Alabama	Jefferson County	3277	39.8	11.2	14.1	14789	55697	0.525	35061	Romney	35061	0.010123665	35061.0
254	-87.039022	33.467793	Concord CDP	AL	Alabama	Jefferson County	1814	42.4	18.9	9.5	25678	131417	0.525	35023	Romney	35023	0.005604006	35023.0
255	-86.902016	33.638756	Brookside town	AL	Alabama	Jefferson County	1376	40.6	10.1	10.2	18637	89444	0.525	35036	Romney	35036	0.004250889	35036.0
256	-86.940282	33.538922	Minor CDP	AL	Alabama	Jefferson County	1053	41.3	10.2	16.4	19212	84138	0.525	35224	Romney	35224	0.0032530420000000003	35224.0
257	-86.677651	33.643239	Center Point CDP	AL	Alabama	Jefferson County	22801	35.1	16.6	11.2	21314	107184	0.525	35215	Romney	35215	0.070439331	35215.0
258	-86.728826	33.826355	County Line town	AL	Alabama	Jefferson County	351	38.0	8.4	9.4	18046	88750	0.525	35172	Romney	35172	0.001084347	35172.0
259	-86.872282	33.676963	Mount Olive CDP	AL	Alabama	Jefferson County	4289	42.0	16.1	9.7	22994	120918	0.525	35117	Romney	35117	0.013250046000000001	35117.0
260	-86.91976600000001	33.474841	Fairfield city	AL	Alabama	Jefferson County	11714	36.3	23.0	16.1	17058	85281	0.525	35064	Romney	35064	0.036188164	35064.0
261	-86.799717	33.664691	Gardendale city	AL	Alabama	Jefferson County	12873	44.6	19.3	9.6	26128	123114	0.525	35071	Romney	35071	0.039768673	35071.0
262	-86.75092099999999	33.432039	Vestavia Hills city	AL	Alabama	Jefferson County	25710	39.4	61.0	8.4	43740	245704	0.525	35243	Romney	35243	0.07942613	35243.0
263	-86.80949100000001	33.461791999999996	Homewood city	AL	Alabama	Jefferson County	23844	31.1	58.7	8.6	28795	198271	0.525	35209	Romney	35209	0.07366148	35209.0
264	-86.803912	33.7467	Morris town	AL	Alabama	Jefferson County	2032	37.8	18.0	9.5	20966	126593	0.525	35116	Romney	35116	0.006277476	35116.0
265	-86.931073	33.646775	Cardiff town	AL	Alabama	Jefferson County	84	42.1	10.2	11.1	18909	96667	0.525	35036	Romney	35036	0.000259502	35036.0
266	-86.64144300000001	33.648216	Grayson Valley CDP	AL	Alabama	Jefferson County	6033	38.3	25.1	8.1	26374	124827	0.525	35235	Romney	35235	0.0186378	35235.0
267	-86.957549	33.630136	Graysville city	AL	Alabama	Jefferson County	2219	43.8	10.0	11.7	19536	80385	0.525	35073	Romney	35073	0.006855176	35073.0
268	-87.081232	33.476679	Rock Creek CDP	AL	Alabama	Jefferson County	1507	42.4	18.4	9.5	25820	131196	0.525	35023	Romney	35023	0.004655588	35023.0
269	-86.741157	33.486096999999994	Mountain Brook city	AL	Alabama	Jefferson County	19809	41.4	75.8	7.4	53376	377496	0.525	35223	Romney	35223	0.06119611900000001	35223.0
270	-86.813383	33.842484999999996	Warrior city	AL	Alabama	Jefferson County	3016	41.1	7.4	12.6	17664	79235	0.525	35180	Romney	35180	0.009317355	35180.0
271	-86.899404	33.573910999999995	Forestdale CDP	AL	Alabama	Jefferson County	9927	42.1	23.3	10.2	22732	112909	0.525	35214	Romney	35214	0.030667569	35214.0
272	-86.76769399999999	33.593901	Tarrant city	AL	Alabama	Jefferson County	6310	40.1	11.5	13.4	16724	67767	0.525	35217	Romney	35217	0.019493539	35217.0
273	-86.938321	33.519055	McDonald Chapel CDP	AL	Alabama	Jefferson County	988	42.8	3.7	14.1	14733	56493	0.525	35224	Romney	35224	0.003052237	35224.0
274	-86.728303	33.459639	Cahaba Heights CDP	AL	Alabama	Jefferson County	5103	37.5	62.6	8.6	39604	177265	0.525	35243	Romney	35243	0.015764743	35243.0
275	-86.678566	33.532897999999996	Irondale city	AL	Alabama	Jefferson County	9432	42.6	40.0	8.6	31076	129815	0.525	35210	Romney	35210	0.029138361	35210.0
276	-86.801626	33.617636	Fultondale city	AL	Alabama	Jefferson County	7583	41.0	12.3	13.3	22974	106484	0.525	35068	Romney	35068	0.023426229	35068.0
277	-86.965971	33.373427	Bessemer city	AL	Alabama	Jefferson County	28853	36.3	13.2	17.0	15290	72937	0.525	35022	Romney	35022	0.08913582800000001	35022.0
278	-87.100837	33.368001	North Johns town	AL	Alabama	Jefferson County	135	39.3	2.2	10.2	16660	63750	0.525	35111	Romney	35111	0.000417057	35111.0
279	-86.65567	33.530026	Birmingham city	AL	Alabama	Jefferson County	230105	36.1	22.2	15.7	18156	80546	0.525	352HH	Romney	352HH	0.710865408	0.0
280	-87.06741600000001	33.647981	West Jefferson town	AL	Alabama	Jefferson County	324	43.0	12.2	8.3	17616	71176	0.525	35130	Romney	35130	0.001000936	35130.0
281	-86.60923000000001	33.715221	Clay CDP	AL	Alabama	Jefferson County	5797	39.7	23.6	8.7	26021	138641	0.525	35126	Romney	35126	0.017908723	35126.0
282	-86.973414	33.553558	Mulga town	AL	Alabama	Jefferson County	946	41.1	6.0	13.4	18536	54118	0.525	35005	Romney	35005	0.0029224859999999997	35005.0
283	-86.650539	33.669921	Chalkville CDP	AL	Alabama	Jefferson County	4308	35.8	19.9	9.3	24500	125159	0.525	35215	Romney	35215	0.013308742	35215.0
284	-86.548585	33.637859999999996	Trussville city	AL	Alabama	Jefferson County	14799	42.6	32.1	8.5	30819	177874	0.525	35173	Romney	35173	0.045718681	35173.0
285	-86.734421	33.398514	Hoover city	AL	Alabama	Jefferson County	70951	37.4	55.3	8.6	39711	227585	0.525	35242	Romney	35242	0.219189551	35242.0
286	-87.00833399999999	33.434137	Hueytown city	AL	Alabama	Jefferson County	14591	42.6	15.2	11.1	22126	97230	0.525	35023	Romney	35023	0.045076105	35023.0
287	-88.021776	33.935415	Beaverton town	AL	Alabama	Lamar County	217	41.0	1.3	18.2	16412	65714	0.2294	35544	Romney	35544	0.00067038	35544.0
288	-88.16777900000001	34.027231	Detroit town	AL	Alabama	Lamar County	221	39.0	8.7	13.9	15081	58500	0.2294	35552	Romney	35552	0.000682737	35552.0
289	-88.081958	33.558491	Millport town	AL	Alabama	Lamar County	1051	41.0	10.7	11.5	18508	72500	0.2294	35576	Romney	35576	0.0032468640000000003	35576.0
290	-88.126566	33.891175	Sulligent city	AL	Alabama	Lamar County	1870	39.8	6.1	15.1	15796	64935	0.2294	35586	Romney	35586	0.005777008	35586.0
291	-88.11430899999999	33.758977	Vernon city	AL	Alabama	Lamar County	1954	39.9	13.2	15.0	18477	75577	0.2294	35592	Romney	35592	0.006036509000000001	35592.0
292	-87.986175	33.580892999999996	Kennedy town	AL	Alabama	Lamar County	502	39.5	10.1	16.5	16499	68000	0.2294	35574	Romney	35574	0.001550833	35574.0
293	-87.696779	34.877159000000006	Underwood-Petersville CDP	AL	Alabama	Lauderdale County	3285	41.1	28.4	7.3	25311	123325	0.3378	35630	Romney	35630	0.01014838	35630.0
294	-87.271732	34.91434	Anderson town	AL	Alabama	Lauderdale County	369	40.8	9.9	14.1	17872	102404	0.3378	35610	Romney	35610	0.001139955	35610.0
295	-87.62441899999999	34.869483	St. Florian town	AL	Alabama	Lauderdale County	340	43.0	29.1	9.0	24786	149107	0.3378	35634	Romney	35634	0.001050365	35634.0
296	-88.065368	34.917277	Waterloo town	AL	Alabama	Lauderdale County	205	46.1	12.2	16.8	17509	85455	0.3378	35677	Romney	35677	0.0006333080000000001	35677.0
297	-87.373518	34.965121	Lexington town	AL	Alabama	Lauderdale County	831	41.4	13.4	9.1	17911	92885	0.3378	35648	Romney	35648	0.002567216	35648.0
298	-87.665761	34.829192	Florence city	AL	Alabama	Lauderdale County	36445	38.8	26.3	12.2	21127	108305	0.3378	35630	Romney	35630	0.11258986	35630.0
299	-87.528816	34.860639	Killen town	AL	Alabama	Lauderdale County	1206	41.1	27.4	9.2	25319	137500	0.3378	35645	Romney	35645	0.0037257059999999996	35645.0
300	-87.282004	34.825043	Rogersville town	AL	Alabama	Lauderdale County	1273	45.7	17.7	13.7	21238	106192	0.3378	35652	Romney	35652	0.00393269	35652.0
301	-87.31774300000001	34.670904	Courtland town	AL	Alabama	Lawrence County	713	39.7	7.4	12.9	15309	69737	0.3583	35618	Romney	35618	0.002202677	35618.0
